Matrix Size,Custom Determinant Time (s),NumPy Determinant Time (s),Determinant Error,Custom Linear Time (s),NumPy Linear Time (s),Linear Solution L2 Error,Custom Eigen Time (s),NumPy Eigen Time (s),Eigenvalue Error,Eigenvector L2 Error,Custom Dominant Eigenvalue,NumPy Dominant Eigenvalue,RHS
145,0.049396200018236414,0.000388599990401417,5.225309898203772e+182,0.17040790000464767,0.32470609998563305,3.907234968661494e-10,0.09336790000088513,0.01427680000779219,3.410605131648481e-13,7.141332153553285e-16,652.4093607574304,652.40936075743,"[6, 3, 6, 0, 4, 7, 1, 4, 4, 5, 3, 4, 3, 0, 6, 6, 5, 1, 4, 2, 9, 3, 0, 0, 0, 6, 0, 4, 5, 6, 9, 2, 6, 7, 9, 6, 3, 2, 5, 8, 0, 2, 6, 5, 0, 3, 3, 8, 7, 7, 6, 6, 1, 8, 2, 1, 0, 1, 3, 0, 6, 9, 1, 6, 5, 4, 9, 1, 3, 7, 9, 7, 3, 6, 1, 8, 0, 2, 2, 4, 2, 3, 8, 8, 8, 5, 9, 9, 1, 1, 4, 8, 5, 6, 5, 3, 7, 1, 6, 2, 1, 5, 7, 6, 4, 6, 6, 7, 9, 5, 8, 6, 7, 3, 7, 6, 5, 6, 5, 7, 6, 5, 6, 6, 8, 0, 0, 0, 1, 0, 2, 9, 8, 7, 4, 6, 7, 9, 8, 3, 7, 9, 8, 1, 7]"
146,0.04600240002037026,0.00034070000401698053,3.5206046154724675e+181,0.07660349999787286,0.2819864999910351,1.3362544398345427e-11,0.07584900001529604,0.018398999993223697,4.547473508864641e-13,5.861620100950614e-16,655.5677527363754,655.5677527363758,"[0, 3, 2, 1, 0, 1, 7, 6, 3, 7, 4, 5, 3, 9, 8, 6, 3, 2, 9, 2, 0, 0, 6, 0, 5, 1, 6, 3, 9, 3, 0, 6, 6, 2, 8, 6, 4, 7, 0, 2, 9, 9, 4, 0, 7, 7, 1, 1, 6, 5, 6, 3, 1, 7, 0, 7, 6, 2, 8, 8, 3, 8, 9, 4, 8, 1, 3, 3, 0, 3, 7, 3, 8, 5, 5, 9, 7, 2, 1, 8, 1, 6, 1, 2, 8, 4, 0, 8, 7, 1, 7, 1, 9, 3, 2, 3, 6, 3, 7, 4, 4, 1, 3, 8, 2, 2, 8, 1, 5, 9, 2, 9, 6, 7, 0, 9, 3, 0, 2, 7, 6, 5, 8, 8, 1, 7, 3, 6, 5, 7, 4, 3, 6, 1, 3, 6, 0, 3, 5, 5, 2, 5, 1, 6, 0, 0]"
147,0.046394100005272776,0.00022310001077130437,1.847571807044262e+183,0.06602769999881275,0.4466058999823872,8.095824214832671e-12,0.06718640000326559,0.018319499999051914,4.547473508864641e-13,7.070865672341163e-16,659.7159511292672,659.7159511292667,"[9, 9, 9, 5, 2, 4, 8, 6, 3, 7, 1, 4, 6, 9, 6, 0, 6, 4, 6, 1, 3, 0, 8, 7, 8, 8, 7, 7, 9, 6, 5, 7, 9, 5, 8, 3, 8, 5, 7, 4, 4, 5, 6, 0, 3, 3, 5, 8, 2, 1, 8, 5, 0, 8, 0, 4, 0, 7, 7, 8, 6, 3, 2, 9, 3, 0, 0, 1, 1, 3, 7, 5, 6, 6, 2, 5, 4, 6, 8, 6, 6, 7, 4, 9, 9, 8, 7, 6, 4, 0, 3, 6, 0, 0, 3, 5, 8, 6, 8, 3, 5, 1, 9, 6, 8, 0, 7, 8, 5, 0, 3, 0, 7, 2, 7, 4, 8, 6, 5, 1, 8, 7, 0, 6, 3, 2, 5, 9, 7, 3, 7, 9, 4, 8, 2, 4, 0, 9, 7, 7, 0, 9, 2, 4, 6, 8, 9]"
148,0.053841000015381724,0.00045039999531582,6.571504816125451e+185,0.08928010001545772,0.3786768999998458,1.639880176135013e-11,0.08284620000631548,0.015923400002066046,2.2737367544323206e-13,6.02685977530117e-16,666.2241740246975,666.2241740246973,"[0, 5, 7, 5, 8, 2, 8, 4, 5, 2, 1, 0, 5, 9, 9, 9, 7, 0, 7, 0, 2, 6, 8, 0, 9, 4, 7, 6, 4, 4, 6, 1, 3, 5, 6, 8, 6, 9, 0, 5, 4, 8, 7, 6, 0, 3, 0, 4, 9, 4, 2, 2, 0, 8, 5, 9, 7, 7, 9, 7, 2, 6, 5, 2, 2, 6, 9, 3, 9, 8, 5, 2, 0, 7, 1, 3, 8, 8, 9, 0, 3, 4, 9, 2, 2, 0, 6, 7, 5, 3, 9, 2, 3, 2, 6, 4, 6, 0, 8, 4, 8, 4, 2, 5, 5, 6, 3, 0, 0, 0, 8, 3, 0, 0, 9, 4, 6, 7, 7, 0, 8, 5, 2, 8, 1, 5, 9, 5, 5, 3, 3, 6, 6, 8, 3, 3, 1, 3, 3, 2, 0, 1, 5, 0, 8, 5, 8, 8]"
149,0.0560311000153888,0.0004220999835524708,3.8985528672750705e+185,0.07475459997658618,0.2791191000142135,3.0743009954894565e-12,0.06723650000640191,0.016446900001028553,4.547473508864641e-13,7.303989283913718e-16,669.8917316921793,669.8917316921797,"[9, 7, 1, 2, 3, 2, 1, 8, 0, 3, 5, 4, 5, 1, 8, 0, 3, 9, 3, 8, 2, 7, 0, 0, 2, 4, 2, 9, 7, 6, 6, 0, 7, 4, 2, 3, 9, 8, 2, 5, 0, 5, 6, 3, 8, 1, 3, 8, 0, 5, 4, 7, 4, 1, 5, 5, 2, 7, 4, 0, 3, 9, 9, 3, 0, 8, 7, 3, 1, 5, 1, 0, 1, 6, 7, 9, 8, 6, 6, 5, 5, 7, 8, 6, 8, 7, 0, 1, 1, 0, 1, 6, 9, 9, 1, 2, 8, 0, 7, 3, 7, 2, 7, 1, 8, 9, 3, 8, 0, 5, 4, 7, 7, 4, 0, 8, 7, 5, 4, 0, 3, 6, 3, 2, 5, 1, 8, 1, 6, 2, 1, 6, 8, 0, 2, 5, 5, 5, 3, 8, 4, 9, 7, 7, 1, 6, 4, 3, 8]"
150,0.046151499991538,0.000594900018768385,7.845248082219053e+188,0.0682743999932427,0.27422950000618584,1.785664563206492e-08,0.08196010001120158,0.014174300013110042,0.0,5.140404540208181e-16,675.2632790472682,675.2632790472682,"[5, 5, 9, 6, 7, 1, 2, 7, 4, 4, 5, 1, 2, 8, 3, 4, 3, 9, 3, 7, 1, 6, 1, 9, 3, 6, 4, 6, 8, 1, 4, 2, 5, 1, 1, 8, 8, 7, 5, 8, 0, 5, 2, 4, 8, 9, 1, 0, 3, 0, 5, 3, 1, 4, 3, 3, 2, 5, 3, 3, 0, 3, 7, 7, 8, 1, 2, 7, 0, 5, 1, 5, 4, 0, 2, 7, 9, 6, 7, 4, 8, 6, 4, 9, 4, 4, 6, 1, 1, 5, 7, 0, 6, 9, 4, 7, 9, 3, 9, 4, 0, 9, 4, 8, 1, 8, 8, 5, 9, 6, 7, 9, 9, 6, 6, 8, 1, 9, 2, 5, 6, 6, 6, 2, 4, 6, 4, 1, 7, 9, 6, 7, 5, 5, 6, 5, 7, 7, 0, 9, 1, 3, 0, 9, 0, 5, 6, 9, 1, 9]"
151,0.06054330000188202,0.0004737999988719821,1.885650351202029e+189,0.13045269998838194,0.21448539997800253,8.819017261053424e-12,0.1043303000042215,0.016295100009301677,7.958078640513122e-13,5.338891568193822e-16,676.972919615654,676.9729196156547,"[4, 5, 7, 1, 5, 6, 4, 0, 1, 4, 1, 4, 5, 5, 5, 3, 9, 4, 9, 7, 5, 9, 2, 6, 2, 9, 5, 8, 0, 8, 5, 9, 5, 8, 3, 6, 4, 0, 7, 5, 8, 8, 3, 1, 1, 6, 4, 1, 4, 3, 7, 3, 6, 9, 9, 7, 7, 0, 1, 0, 2, 8, 9, 8, 0, 2, 8, 6, 9, 0, 0, 1, 9, 9, 0, 1, 5, 5, 8, 3, 1, 4, 4, 7, 3, 0, 4, 8, 0, 2, 2, 9, 7, 2, 3, 5, 8, 1, 2, 0, 9, 9, 7, 3, 9, 4, 1, 5, 4, 7, 6, 3, 4, 5, 2, 6, 5, 7, 9, 1, 5, 0, 7, 0, 5, 3, 1, 8, 6, 7, 5, 3, 4, 2, 9, 1, 5, 5, 8, 3, 2, 3, 3, 3, 2, 3, 7, 3, 0, 1, 1]"
152,0.05157149999286048,0.00046369998017326,1.748090879951375e+191,0.07699050000519492,0.37229679999290965,7.399815904327174e-12,0.08148870000150055,0.015266300004441291,0.0,5.373052192782485e-16,684.5025593187546,684.5025593187546,"[9, 1, 1, 4, 2, 2, 7, 6, 0, 0, 1, 5, 1, 3, 8, 5, 7, 4, 8, 7, 6, 7, 5, 4, 2, 8, 3, 0, 3, 8, 8, 1, 9, 1, 7, 7, 8, 0, 2, 3, 7, 3, 6, 5, 8, 2, 6, 4, 6, 5, 5, 3, 6, 3, 7, 3, 2, 0, 9, 2, 1, 4, 7, 7, 6, 7, 0, 3, 2, 3, 4, 3, 1, 0, 7, 1, 2, 8, 3, 9, 8, 0, 7, 9, 9, 7, 5, 6, 5, 5, 7, 7, 6, 5, 7, 6, 6, 1, 0, 1, 8, 9, 7, 9, 2, 0, 2, 2, 4, 9, 7, 4, 1, 6, 7, 6, 6, 5, 8, 7, 6, 5, 9, 5, 5, 1, 6, 6, 6, 0, 6, 3, 4, 4, 4, 0, 2, 1, 3, 3, 1, 9, 6, 2, 7, 4, 1, 2, 0, 3, 3, 1]"
153,0.04704879998462275,0.0004047999973408878,2.1664909671081957e+191,0.07402540001203306,0.31146180001087487,1.8148243134388105e-11,0.07405850000213832,0.015951399982441217,4.547473508864641e-13,6.516652152274091e-16,688.2121240857357,688.2121240857352,"[5, 2, 2, 7, 2, 7, 8, 6, 6, 0, 6, 5, 7, 3, 9, 4, 1, 9, 8, 1, 1, 9, 7, 8, 4, 1, 8, 5, 8, 5, 6, 8, 8, 9, 8, 1, 4, 7, 6, 2, 6, 1, 7, 8, 6, 7, 8, 2, 7, 5, 4, 9, 9, 9, 1, 5, 6, 3, 2, 5, 0, 0, 3, 8, 0, 7, 9, 7, 6, 7, 3, 3, 8, 6, 1, 0, 9, 3, 0, 5, 5, 4, 1, 9, 3, 0, 6, 4, 7, 3, 7, 4, 0, 3, 6, 7, 6, 5, 0, 0, 9, 7, 0, 7, 0, 1, 7, 5, 0, 4, 2, 8, 8, 7, 0, 7, 4, 2, 0, 6, 8, 9, 9, 6, 6, 1, 8, 5, 6, 6, 5, 7, 9, 9, 3, 4, 3, 6, 1, 5, 3, 9, 1, 3, 7, 6, 0, 0, 3, 5, 1, 8, 1]"
154,0.048030100006144494,0.00046049998491071165,5.638891450842432e+193,0.07671950000803918,0.34857989998999983,1.1542515781481575e-10,0.084056599996984,0.017398800002411008,1.3642420526593924e-12,5.070617788550976e-16,691.7020847808969,691.7020847808983,"[3, 6, 3, 4, 0, 9, 0, 5, 1, 6, 9, 6, 7, 5, 0, 7, 6, 1, 0, 2, 3, 8, 3, 3, 7, 5, 0, 0, 3, 6, 5, 9, 4, 8, 6, 7, 1, 9, 5, 5, 2, 3, 2, 3, 0, 9, 3, 3, 3, 6, 0, 9, 4, 1, 1, 0, 2, 0, 3, 4, 7, 9, 4, 6, 9, 4, 2, 6, 4, 0, 7, 7, 8, 0, 0, 1, 2, 8, 9, 9, 6, 5, 6, 6, 0, 0, 3, 2, 5, 1, 8, 2, 6, 5, 9, 2, 1, 4, 9, 1, 9, 5, 6, 3, 3, 1, 6, 9, 8, 1, 8, 0, 5, 9, 4, 1, 3, 8, 0, 9, 3, 2, 3, 8, 3, 9, 7, 9, 0, 1, 5, 3, 0, 0, 1, 4, 5, 2, 6, 9, 0, 4, 4, 4, 9, 8, 5, 5, 6, 7, 3, 1, 1, 1]"
155,0.08311320000211708,0.0005844999977853149,7.375185258386279e+195,0.10464599999249913,0.2209240999945905,1.0061717856295109e-10,0.08008939999854192,0.017188700003316626,2.2737367544323206e-13,5.681424633657484e-16,701.9294893310528,701.9294893310525,"[0, 7, 9, 5, 7, 2, 5, 1, 2, 1, 0, 0, 3, 5, 9, 3, 9, 4, 6, 9, 6, 1, 6, 7, 3, 1, 5, 3, 3, 2, 2, 4, 8, 3, 2, 3, 4, 6, 5, 0, 5, 9, 5, 5, 3, 2, 0, 4, 1, 1, 4, 3, 4, 2, 6, 5, 2, 5, 3, 6, 9, 1, 7, 7, 4, 8, 8, 4, 6, 8, 0, 1, 1, 1, 2, 8, 2, 4, 8, 9, 5, 8, 8, 4, 5, 7, 1, 5, 6, 3, 5, 5, 1, 1, 5, 6, 5, 3, 3, 5, 4, 3, 3, 7, 2, 5, 0, 3, 6, 9, 3, 1, 4, 0, 8, 7, 8, 8, 3, 9, 2, 4, 7, 8, 4, 8, 5, 7, 5, 3, 3, 9, 8, 8, 7, 2, 1, 3, 1, 6, 6, 7, 0, 3, 0, 7, 6, 4, 5, 1, 0, 9, 3, 7, 5]"
156,0.06296420001308434,0.00041280000004917383,2.698628876036117e+198,0.09564569999929518,0.29588259998126887,2.878139823083688e-12,0.12077120001777075,0.017990000022109598,0.0,5.253434695803222e-16,702.6124370476913,702.6124370476913,"[1, 4, 0, 6, 1, 8, 8, 4, 7, 1, 4, 4, 9, 7, 2, 6, 9, 6, 2, 2, 9, 6, 5, 8, 1, 5, 4, 2, 0, 6, 6, 7, 9, 4, 0, 4, 1, 4, 2, 5, 2, 7, 1, 2, 5, 4, 8, 3, 8, 4, 5, 4, 6, 9, 1, 5, 8, 4, 2, 5, 4, 2, 8, 0, 7, 1, 9, 1, 7, 2, 6, 4, 3, 1, 5, 7, 9, 3, 5, 6, 8, 2, 2, 2, 1, 2, 8, 4, 4, 8, 1, 1, 4, 4, 8, 7, 6, 1, 7, 3, 3, 1, 1, 8, 3, 4, 7, 3, 7, 3, 6, 1, 3, 3, 3, 8, 4, 2, 6, 4, 7, 2, 0, 1, 4, 3, 7, 3, 1, 2, 2, 9, 3, 8, 5, 7, 7, 7, 5, 4, 1, 0, 3, 5, 6, 7, 3, 9, 2, 1, 3, 4, 1, 4, 6, 9]"
157,0.05790970000089146,0.00032759999157860875,1.674656603531956e+199,0.08725730000878684,0.3741228000144474,1.116232101256083e-10,0.07715789999929257,0.019599799998104572,3.410605131648481e-13,5.838575169992596e-16,705.6577069697303,705.6577069697299,"[7, 0, 7, 4, 8, 3, 0, 2, 8, 3, 2, 0, 7, 2, 8, 4, 0, 2, 6, 4, 9, 6, 5, 4, 7, 6, 5, 8, 3, 5, 4, 0, 7, 0, 5, 2, 8, 1, 4, 4, 3, 8, 8, 2, 0, 1, 7, 3, 8, 6, 4, 8, 4, 0, 0, 7, 3, 3, 0, 0, 3, 3, 0, 1, 5, 8, 6, 2, 9, 4, 2, 6, 5, 0, 9, 6, 2, 2, 4, 4, 1, 9, 1, 5, 9, 2, 0, 1, 3, 8, 4, 5, 2, 9, 1, 8, 9, 7, 2, 5, 2, 3, 2, 8, 3, 9, 2, 9, 5, 6, 8, 8, 7, 2, 5, 7, 5, 2, 4, 8, 3, 6, 3, 3, 1, 6, 9, 1, 1, 9, 2, 6, 9, 3, 3, 8, 4, 4, 9, 7, 6, 1, 5, 2, 4, 7, 5, 0, 5, 2, 3, 7, 5, 2, 9, 7, 4]"
158,0.05393220001133159,0.0005586999759543687,4.89058594665156e+199,0.10000010000658222,0.40225569999893196,2.7413798322756163e-11,0.08069499998237006,0.018513200018787757,2.2737367544323206e-13,4.38415109741722e-16,715.0847429069214,715.0847429069212,"[6, 7, 8, 6, 7, 5, 1, 7, 1, 8, 4, 8, 6, 5, 0, 4, 8, 3, 9, 7, 1, 3, 8, 0, 8, 7, 6, 9, 7, 0, 0, 4, 6, 3, 0, 1, 2, 1, 3, 2, 0, 6, 1, 0, 0, 9, 0, 8, 8, 2, 6, 9, 5, 5, 9, 8, 0, 4, 9, 2, 6, 1, 5, 7, 5, 4, 3, 0, 5, 0, 1, 9, 1, 1, 1, 1, 4, 2, 3, 3, 4, 5, 0, 8, 7, 8, 9, 7, 0, 7, 9, 0, 7, 7, 7, 3, 5, 1, 6, 8, 0, 9, 7, 2, 9, 9, 5, 5, 8, 6, 7, 8, 7, 7, 3, 8, 2, 3, 0, 2, 4, 9, 8, 5, 0, 9, 2, 5, 4, 5, 1, 6, 2, 6, 0, 4, 8, 9, 8, 8, 6, 5, 1, 2, 3, 4, 2, 0, 2, 9, 8, 9, 6, 0, 8, 8, 2, 6]"
159,0.055328099988400936,0.0005431000026874244,2.941004409400978e+201,0.08264740000595339,0.28177170001436025,7.978607514028091e-11,0.09132409997982904,0.01786669998546131,2.2737367544323206e-13,5.757191532588119e-16,713.5734345013124,713.5734345013121,"[6, 5, 1, 5, 4, 4, 8, 5, 2, 6, 2, 5, 4, 6, 2, 7, 5, 6, 9, 0, 6, 2, 5, 3, 6, 6, 4, 8, 1, 2, 6, 3, 7, 9, 0, 6, 9, 1, 8, 2, 3, 2, 0, 3, 0, 9, 4, 9, 7, 4, 8, 4, 8, 7, 2, 4, 4, 5, 0, 2, 4, 9, 4, 2, 4, 9, 3, 9, 8, 8, 3, 6, 8, 4, 3, 5, 0, 9, 8, 5, 8, 0, 0, 5, 2, 1, 4, 3, 9, 3, 3, 0, 7, 0, 5, 7, 9, 6, 9, 5, 8, 1, 7, 2, 7, 4, 7, 8, 7, 2, 1, 7, 3, 4, 4, 6, 4, 5, 6, 2, 0, 9, 3, 3, 9, 8, 0, 9, 7, 6, 5, 5, 7, 2, 2, 6, 3, 2, 5, 0, 2, 9, 6, 1, 1, 0, 8, 7, 9, 9, 0, 2, 5, 4, 5, 2, 2, 5, 4]"
160,0.05618680000770837,0.0004126000276301056,1.25091358755286e+203,0.08209109999006614,0.34435410000151023,2.3256371342054944e-10,0.10058810000191443,0.01718980001169257,2.2737367544323206e-13,6.501858371212021e-16,718.1092527969721,718.1092527969723,"[2, 0, 9, 3, 9, 5, 3, 0, 4, 5, 9, 3, 2, 4, 9, 2, 8, 8, 2, 5, 1, 2, 2, 6, 1, 8, 2, 5, 9, 3, 1, 7, 8, 0, 3, 0, 0, 2, 9, 0, 5, 2, 8, 4, 2, 9, 1, 8, 9, 2, 3, 0, 9, 5, 2, 5, 4, 0, 4, 7, 4, 2, 6, 3, 7, 8, 0, 7, 8, 8, 2, 1, 9, 0, 2, 9, 3, 5, 5, 8, 7, 0, 1, 2, 0, 2, 8, 8, 7, 9, 3, 6, 9, 2, 9, 4, 9, 6, 0, 8, 5, 6, 2, 2, 9, 1, 5, 0, 1, 7, 6, 2, 2, 3, 1, 6, 9, 2, 1, 4, 5, 6, 0, 9, 8, 1, 8, 2, 9, 5, 8, 8, 4, 5, 6, 4, 9, 2, 7, 4, 2, 6, 6, 0, 1, 2, 9, 9, 6, 2, 2, 8, 9, 5, 5, 0, 1, 0, 7, 1]"
161,0.1410355999832973,0.0003981000045314431,2.576506441198846e+204,0.09632179999607615,0.41530630001216196,3.868916452668988e-10,0.08418649999657646,0.01695699998526834,7.958078640513122e-13,9.046146325204653e-16,719.2989354488019,719.2989354488011,"[9, 5, 4, 7, 4, 4, 9, 5, 8, 4, 6, 1, 3, 8, 7, 8, 8, 1, 6, 9, 3, 1, 5, 4, 2, 1, 9, 6, 8, 1, 2, 6, 2, 7, 7, 2, 9, 4, 4, 2, 3, 2, 0, 4, 5, 8, 2, 2, 6, 3, 0, 8, 5, 4, 8, 8, 3, 2, 3, 7, 5, 4, 0, 3, 7, 2, 7, 2, 2, 6, 4, 2, 3, 9, 6, 1, 2, 8, 1, 3, 1, 0, 8, 2, 0, 3, 9, 9, 6, 3, 3, 5, 3, 9, 2, 3, 6, 6, 4, 9, 0, 7, 0, 3, 9, 7, 3, 7, 3, 1, 6, 1, 1, 5, 8, 2, 1, 0, 6, 2, 3, 0, 0, 5, 3, 4, 8, 2, 6, 7, 6, 6, 1, 6, 3, 4, 3, 5, 2, 2, 2, 6, 5, 9, 7, 7, 3, 4, 9, 4, 8, 3, 8, 1, 0, 0, 0, 5, 5, 5, 5]"
162,0.064321599988034,0.0006217000191099942,5.3660408231616266e+206,0.09093659999780357,0.32631310002761893,3.866006851636797e-11,0.08152989999507554,0.014478000026429072,3.410605131648481e-13,7.212445341068398e-16,728.1015706920558,728.1015706920555,"[7, 0, 7, 8, 5, 0, 2, 5, 4, 0, 6, 9, 7, 6, 4, 5, 0, 2, 9, 3, 7, 0, 8, 8, 1, 8, 2, 3, 6, 2, 7, 2, 7, 0, 1, 3, 9, 7, 7, 9, 5, 6, 2, 7, 1, 1, 5, 8, 9, 9, 6, 8, 4, 1, 6, 4, 7, 2, 8, 0, 6, 1, 3, 1, 6, 9, 2, 5, 6, 8, 2, 7, 1, 2, 8, 1, 0, 0, 6, 3, 7, 8, 3, 8, 8, 0, 1, 6, 9, 0, 9, 8, 1, 1, 3, 7, 4, 8, 8, 1, 6, 2, 9, 4, 1, 4, 8, 3, 8, 4, 1, 3, 2, 7, 4, 9, 4, 6, 3, 2, 8, 7, 7, 2, 6, 3, 4, 7, 1, 2, 3, 7, 0, 9, 0, 4, 7, 0, 0, 9, 6, 3, 1, 3, 3, 1, 5, 9, 3, 7, 6, 4, 9, 9, 8, 8, 0, 0, 8, 4, 9, 8]"
163,0.05737470000167377,0.0007643999997526407,5.495277284003416e+208,0.09267670000554062,0.35765140000148676,5.6033351190473123e-11,0.08278329999302514,0.018581999989692122,2.2737367544323206e-13,5.946433702560691e-16,728.5164860666258,728.516486066626,"[2, 7, 9, 5, 8, 9, 4, 7, 9, 0, 9, 4, 6, 8, 7, 2, 5, 2, 8, 3, 8, 5, 1, 9, 7, 8, 3, 2, 5, 3, 8, 9, 7, 8, 2, 1, 9, 5, 4, 6, 9, 3, 0, 9, 7, 2, 2, 5, 6, 0, 2, 2, 5, 1, 0, 0, 0, 7, 1, 1, 5, 4, 5, 0, 7, 2, 6, 1, 7, 1, 5, 2, 2, 0, 2, 5, 7, 7, 4, 1, 6, 9, 6, 7, 6, 0, 1, 3, 3, 9, 6, 3, 1, 2, 1, 8, 3, 8, 4, 5, 7, 5, 8, 8, 8, 4, 3, 9, 9, 2, 5, 1, 3, 4, 4, 5, 0, 1, 7, 8, 0, 8, 0, 0, 3, 8, 3, 4, 7, 3, 4, 4, 1, 8, 0, 3, 4, 1, 4, 4, 3, 0, 3, 9, 5, 4, 5, 6, 7, 9, 6, 1, 0, 6, 6, 8, 5, 2, 2, 5, 6, 2, 9]"
164,0.06025550002232194,0.00045670001418329775,1.4935395638429586e+210,0.09399530000519007,0.45404359998065047,4.493092141456771e-12,0.08383570000296459,0.026571599999442697,2.2737367544323206e-13,5.933464366067994e-16,742.9657335204083,742.9657335204081,"[5, 2, 9, 7, 7, 6, 3, 3, 3, 5, 5, 7, 8, 4, 1, 9, 2, 9, 4, 0, 4, 3, 1, 2, 1, 8, 2, 5, 0, 8, 3, 7, 3, 1, 8, 6, 9, 0, 7, 8, 3, 4, 7, 5, 4, 6, 0, 3, 0, 0, 1, 2, 8, 3, 9, 3, 6, 1, 5, 2, 0, 1, 1, 2, 7, 0, 3, 7, 5, 7, 9, 9, 9, 3, 0, 4, 0, 8, 3, 4, 6, 2, 3, 3, 3, 5, 5, 3, 6, 8, 0, 9, 7, 2, 7, 3, 4, 4, 1, 7, 2, 5, 6, 4, 3, 8, 6, 7, 5, 4, 5, 3, 4, 5, 3, 7, 8, 0, 4, 0, 0, 4, 2, 8, 7, 0, 5, 6, 9, 2, 0, 1, 6, 0, 3, 8, 9, 6, 6, 1, 7, 2, 0, 8, 2, 6, 8, 9, 0, 0, 1, 4, 6, 0, 2, 0, 3, 3, 7, 9, 1, 6, 2, 5]"
165,0.08042769998428412,0.0007117000059224665,7.120703502662456e+211,0.11652890002005734,0.30640869998023845,2.6101105409939396e-11,0.11550819998956285,0.020691400015493855,7.958078640513122e-13,4.466837161107596e-16,741.3758666639466,741.3758666639474,"[9, 0, 8, 1, 4, 6, 1, 6, 8, 3, 5, 9, 4, 1, 9, 4, 9, 0, 2, 4, 5, 7, 5, 9, 8, 6, 2, 8, 1, 5, 1, 7, 1, 4, 5, 6, 1, 2, 0, 7, 7, 6, 8, 1, 5, 1, 7, 6, 6, 4, 6, 3, 8, 9, 2, 4, 9, 6, 2, 0, 4, 6, 9, 3, 6, 8, 4, 3, 5, 2, 3, 3, 0, 9, 9, 6, 9, 2, 9, 8, 5, 6, 2, 7, 5, 1, 1, 6, 2, 0, 5, 7, 4, 9, 6, 6, 3, 8, 4, 3, 2, 9, 7, 0, 6, 4, 9, 5, 5, 0, 6, 4, 4, 2, 3, 3, 7, 6, 6, 7, 9, 8, 7, 8, 8, 9, 3, 5, 5, 8, 4, 8, 7, 9, 7, 6, 2, 0, 1, 6, 2, 3, 8, 1, 8, 9, 9, 2, 3, 7, 2, 0, 1, 5, 8, 1, 9, 2, 2, 7, 9, 8, 3, 0, 8]"
166,0.06787650001933798,0.000523299997439608,3.461826940206523e+212,0.09317730000475422,0.41072169999824837,2.5340579525587548e-11,0.08654769998975098,0.01733899998362176,2.2737367544323206e-13,5.977123092958955e-16,745.5298569761314,745.5298569761317,"[3, 6, 9, 1, 6, 6, 4, 6, 7, 3, 7, 0, 5, 8, 3, 4, 3, 5, 7, 3, 5, 7, 2, 6, 4, 0, 2, 4, 7, 7, 3, 1, 8, 1, 8, 5, 9, 9, 8, 8, 0, 9, 8, 6, 4, 2, 0, 5, 8, 5, 0, 7, 2, 0, 5, 1, 7, 2, 5, 4, 0, 4, 0, 5, 9, 7, 4, 6, 1, 6, 2, 9, 3, 5, 7, 2, 4, 7, 9, 3, 1, 7, 2, 6, 9, 9, 9, 2, 3, 7, 4, 5, 6, 0, 4, 7, 0, 6, 6, 5, 7, 8, 5, 0, 0, 1, 3, 8, 1, 5, 5, 0, 8, 0, 2, 2, 0, 4, 0, 1, 5, 4, 8, 1, 8, 3, 8, 2, 7, 8, 7, 8, 3, 0, 0, 0, 6, 0, 2, 5, 3, 9, 9, 3, 5, 1, 7, 4, 1, 7, 2, 0, 6, 8, 5, 9, 9, 6, 6, 3, 4, 9, 8, 5, 8, 9]"
167,0.06495279999217018,0.00041340000461786985,2.0579755701217857e+215,0.09609080001246184,0.342723699985072,1.9719340467060522e-11,0.09403199999360368,0.01857799998833798,7.958078640513122e-13,7.515818336606974e-16,750.8526530757142,750.852653075715,"[8, 6, 5, 9, 6, 8, 2, 3, 7, 5, 6, 6, 9, 2, 1, 3, 3, 9, 5, 7, 2, 1, 7, 8, 3, 1, 2, 0, 4, 0, 9, 4, 3, 0, 9, 4, 7, 1, 4, 2, 7, 6, 1, 5, 9, 0, 4, 6, 2, 8, 5, 0, 8, 2, 6, 6, 6, 9, 4, 7, 1, 9, 1, 1, 1, 5, 7, 5, 3, 9, 7, 8, 0, 5, 4, 1, 3, 7, 7, 0, 8, 3, 0, 1, 7, 5, 6, 7, 6, 4, 0, 4, 8, 1, 7, 3, 3, 7, 6, 9, 3, 7, 3, 4, 8, 8, 2, 9, 5, 9, 3, 6, 5, 6, 2, 6, 8, 6, 7, 7, 9, 9, 1, 5, 7, 3, 6, 8, 1, 0, 2, 0, 4, 5, 3, 0, 9, 4, 5, 0, 3, 5, 4, 6, 4, 1, 8, 4, 8, 6, 3, 7, 7, 0, 9, 1, 5, 0, 8, 7, 5, 8, 4, 6, 4, 9, 7]"
